Id,Prediction
1,0.11535199321458864
2,0.11535199321458864
3,0.9695688926458157
4,0.753880266075388
5,0.3782051282051282
6,0.6343283582089553
7,0.11535199321458864
8,0.9695688926458157
9,0.9695688926458157
10,0.16483516483516483
11,0.9695688926458157
12,0.4605263157894737
13,0.9695688926458157
14,0.11535199321458864
15,0.4166666666666667
16,0.11535199321458864
17,0.3333333333333333
18,0.11535199321458864
19,0.9695688926458157
20,0.2865853658536585
21,0.8650793650793651
22,0.9695688926458157
23,0.16483516483516483
24,0.11535199321458864
25,0.3782051282051282
26,0.11535199321458864
27,0.9695688926458157
28,0.4605263157894737
29,0.9695688926458157
30,0.4605263157894737
31,0.753880266075388
32,0.11535199321458864
33,0.4166666666666667
34,0.11535199321458864
35,0.11535199321458864
36,0.753880266075388
37,0.9695688926458157
38,0.8555555555555555
39,0.8555555555555555
40,0.4605263157894737
41,0.11535199321458864
42,0.9695688926458157
43,0.5925925925925926
44,0.11535199321458864
45,0.9695688926458157
46,0.11535199321458864
47,0.9695688926458157
48,0.4605263157894737
49,0.2865853658536585
50,0.3782051282051282
51,0.9695688926458157
52,0.9695688926458157
53,0.2865853658536585
54,0.9695688926458157
55,0.753880266075388
56,0.11535199321458864
57,0.11535199321458864
58,0.11535199321458864
59,0.6343283582089553
60,0.4605263157894737
61,0.11535199321458864
62,0.9695688926458157
63,0.3333333333333333
64,0.11535199321458864
65,0.4868421052631579
66,0.11535199321458864
67,0.9695688926458157
68,0.4166666666666667
69,0.4605263157894737
70,0.11535199321458864
71,0.11535199321458864
72,0.5925925925925926
73,0.9695688926458157
74,0.2865853658536585
75,0.4605263157894737
76,0.753880266075388
77,0.11535199321458864
78,0.75
79,0.6343283582089553
80,0.2865853658536585
81,0.9695688926458157
82,0.11535199321458864
83,0.2865853658536585
84,0.9695688926458157
85,0.11535199321458864
86,0.8555555555555555
87,0.5925925925925926
88,0.11535199321458864
89,0.16483516483516483
90,0.9695688926458157
91,0.4166666666666667
92,0.3782051282051282
93,0.753880266075388
94,0.753880266075388
95,0.9695688926458157
96,0.4868421052631579
97,0.3333333333333333
98,0.8555555555555555
99,0.11535199321458864
100,0.8650793650793651
101,0.9695688926458157
102,0.5746268656716418
103,0.11535199321458864
104,0.9695688926458157
105,0.11535199321458864
106,0.11535199321458864
107,0.9695688926458157
108,0.9695688926458157
109,0.11535199321458864
110,0.11535199321458864
111,0.9695688926458157
112,0.9695688926458157
113,0.3782051282051282
114,0.4605263157894737
115,0.2865853658536585
116,0.3782051282051282
117,0.9695688926458157
118,0.2865853658536585
119,0.6343283582089553
120,0.9695688926458157
121,0.4868421052631579
122,0.2865853658536585
123,0.9695688926458157
124,0.11535199321458864
125,0.9695688926458157
126,0.11535199321458864
127,0.3782051282051282
128,0.5925925925925926
129,0.2865853658536585
130,0.9695688926458157
131,0.9695688926458157
132,0.4605263157894737
133,0.9695688926458157
134,0.5746268656716418
135,0.9695688926458157
136,0.9695688926458157
137,0.9695688926458157
138,0.11535199321458864
139,0.3782051282051282
140,0.4166666666666667
141,0.9695688926458157
142,0.2865853658536585
143,0.3782051282051282
144,0.3333333333333333
145,0.6343283582089553
146,0.11535199321458864
147,0.11535199321458864
148,0.11535199321458864
149,0.9695688926458157
150,0.9695688926458157
151,0.4868421052631579
152,0.11535199321458864
153,0.9695688926458157
154,0.11535199321458864
155,0.9695688926458157
156,0.753880266075388
157,0.6343283582089553
158,0.9695688926458157
159,0.11535199321458864
160,0.2865853658536585
161,0.4166666666666667
162,0.9695688926458157
163,0.11535199321458864
164,0.4868421052631579
165,0.11535199321458864
166,0.9695688926458157
167,0.6343283582089553
168,0.3782051282051282
169,0.11535199321458864
170,0.11535199321458864
171,0.4166666666666667
172,0.753880266075388
173,0.4868421052631579
174,0.3782051282051282
175,0.11535199321458864
176,0.2865853658536585
177,0.8650793650793651
178,0.4868421052631579
